tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1704252,516597,True,Mon Nov 06 20:23:11 +0000 2017,"Why is this great album without tracks? @SpotifyCares  
Retriever van Ron Sexsmith
https://t.co/u6b07RZLMU",1704250,
1704258,SpotifyCares,False,Mon Nov 06 22:09:40 +0000 2017,@516598 Hi there! We've just replied to your DM. Let's continue chatting there /GT,,1704259.0
1704259,516598,True,Mon Nov 06 20:18:24 +0000 2017,"@SpotifyCares in need of an artist name change just need to take out two letters if there’s a way email me 

__email__",1704258,
1704260,SpotifyCares,False,Mon Nov 06 22:03:43 +0000 2017,"@516599 Hey, help's here! What's happening exactly? What device/OS and Spotify version are you using? We'll see what we can suggest /AR",1704261,1704262.0
1704261,516599,True,Mon Nov 06 22:09:05 +0000 2017,"@SpotifyCares Hi! As soon as I run the program the laptop freeze, I always have to restart it. I'm using W10. Version 1.0.64.399.g4637b02a",1704263,1704260.0
1704263,516599,True,Mon Nov 06 22:11:31 +0000 2017,"@SpotifyCares I have already reinstalled multiple times, but it always happens. Not really sure what's happening with it.",1704264,1704261.0
1704264,SpotifyCares,False,Mon Nov 06 22:17:12 +0000 2017,"@516599 Thanks for the info. Just to check, did you happen to follow the steps at https://t.co/EqisDMwZAT when you reinstalled the app? /AR",1704265,1704263.0
1704265,516599,True,Mon Nov 06 22:27:39 +0000 2017,@SpotifyCares I used to do it with CCleaner. Seems to be running ok now. Thanks for the help!,1704266,1704264.0
1704266,SpotifyCares,False,Mon Nov 06 22:33:41 +0000 2017,"@516599 No worries! We're glad it's working fine now. If you ever need us again, just give us a... https://t.co/AUc7DGJpgF 🙂 /AR",,1704265.0
1704262,516599,True,Mon Nov 06 20:12:52 +0000 2017,help @SpotifyCares,1704260,1704267.0
1704267,516599,True,Mon Nov 06 19:37:26 +0000 2017,"Sempre que tento usar o Spotify no PC dá freeze, não entendo.",1704262,
1704268,SpotifyCares,False,Mon Nov 06 21:59:54 +0000 2017,@516600 Sweet! Happy to hear that things are... https://t.co/HlBaWovbcq. Just give us a shout if you need anything else 🙂 /MS,,1704269.0
1704269,516600,True,Mon Nov 06 20:41:57 +0000 2017,@SpotifyCares I'm using Windows 10 tho the issue has been already fixed .p,1704268,1704270.0
1704270,SpotifyCares,False,Mon Nov 06 20:41:18 +0000 2017,"@516600 Hey Ferry! Don’t worry, we'll look into this. What’s happening exactly? Can you let us know the operating system you’re using? /MS",1704269,1704271.0
1704271,516600,True,Mon Nov 06 18:09:38 +0000 2017,@115888 @SpotifyCares need support,1704270,1704272.0
1704272,516600,True,Mon Nov 06 18:09:04 +0000 2017,A alguien más le ocurre esto si intentáis entrar a la página de @115888 ? https://t.co/Jdecw6hZI2,1704271,
1704350,SpotifyCares,False,Sun Nov 05 10:43:37 +0000 2017,@516624 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /RE,,1704351.0
1704351,516624,True,Sun Nov 05 09:19:39 +0000 2017,@SpotifyCares Why there is no more pre-hearing option on songs. Thing you could press the dots and hear a clip of that song?,1704350,
1835027,SpotifyCares,False,Wed Oct 18 14:58:15 +0000 2017,"@550355 We're very sorry, but we can only reply in English. We'd suggest reaching out to our Email team at  https://t.co/ZgU70TbP8M /SJ",,1835028.0
1835028,550355,True,Wed Oct 18 14:47:36 +0000 2017,@SpotifyCares hereๆๆๆๆ https://t.co/uGibEIJi2L,1835027,1835029.0
1835029,SpotifyCares,False,Wed Oct 18 14:44:02 +0000 2017,"@550355 Hey! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M /SJ","1835028,1835030,1835031",1835032.0
1835032,550355,True,Wed Oct 18 14:18:13 +0000 2017,@550356 @121907 @115888 @SpotifyCares,"1835033,1835029",1835034.0
1835034,550356,True,Wed Oct 18 14:16:56 +0000 2017,@550355 ask @/SpotifyCares,1835032,1835035.0
1835035,550355,True,Wed Oct 18 14:13:12 +0000 2017,ขึ้นงี้ทำไงอะค้าบ แง https://t.co/xiqpjYOyrQ,1835034,
1835044,SpotifyCares,False,Wed Oct 18 14:50:32 +0000 2017,"@550359 Hey, help's here. Could you DM us your account's email address or username? We'll take a look backstage /AY https://t.co/ldFdZRiNAt",1835045,1835046.0
1835045,550359,True,Wed Oct 18 14:51:56 +0000 2017,@SpotifyCares i dont have an account yet im trying to register a new account,1835047,1835044.0
1835047,SpotifyCares,False,Wed Oct 18 14:57:46 +0000 2017,"@550359 Alright. What country are you currently located in? If you could also DM us the email address you'd like to use, that'd be great /AY https://t.co/ldFdZRiNAt",,1835045.0
1835046,550359,True,Wed Oct 18 14:48:19 +0000 2017,"@SpotifyCares Every time i try to register it tells me i need to refresh, the form has expired, tried 4 times now is there a problem atm?",1835044,
1835060,SpotifyCares,False,Wed Oct 18 14:46:50 +0000 2017,@550364 Hi Jae! Could you check if your device meets the system requirements at https://t.co/eQeNrNnvlX? We'll keep an eye out for your reply /LP,1835061,1835062.0
1835061,550364,True,Wed Oct 18 15:19:38 +0000 2017,"@SpotifyCares yes, I am running Android OS 6.0 and have much more than the minimum space requirements.",1835063,1835060.0
1835063,SpotifyCares,False,Wed Oct 18 15:33:46 +0000 2017,"@550364 Sweet. The app should work just fine. If you haven't installed it, you can follow the steps here: https://t.co/BgQTqwrLHj 🙂 /LP",1835064,1835061.0
1835064,550364,True,Wed Oct 18 17:05:32 +0000 2017,"@SpotifyCares okay great, I was wondering b/c I heard that on 10 inch tablets that the app wont force you to shuffle..However, my screen is 9.6 inches",1835065,1835063.0
1835065,SpotifyCares,False,Wed Oct 18 17:13:51 +0000 2017,"@550364 If you're on Free, you should get on-demand access (supported by ads) on your tablet. There's more info here: https://t.co/MInQRSMgzZ /LP",,1835064.0
1835062,550364,True,Wed Oct 18 14:30:09 +0000 2017,@SpotifyCares will tablet mode work on a samsung galaxy tab E ? The screen dimensions are 9.6 inches.,1835060,
1835091,SpotifyCares,False,Wed Oct 18 14:47:19 +0000 2017,@550370 Hey there! We've come to the rescue. Could you DM us your account's email address/username? We'll check behind the scenes /RE https://t.co/ldFdZRiNAt,,1835092.0
1835092,550370,True,Wed Oct 18 14:39:19 +0000 2017,"Hi @SpotifyCares, I want to add new relative on Spotify Family but when registering, it keeps getting error code 3. Any solution?",1835091,
1835103,SpotifyCares,False,Wed Oct 18 14:47:46 +0000 2017,@550373 The ranking's based not only on the number of listeners but also on the total streamed tracks. Keep listening &amp; support your fave artist /CO,,1835104.0
1835104,550373,True,Wed Oct 18 14:27:30 +0000 2017,@SpotifyCares https://t.co/OP9Rgm2Yxe,1835103,
1835111,SpotifyCares,False,Wed Oct 18 14:49:51 +0000 2017,@550374 Thanks. Everything's good on our end. Can you DM us your account's username or email address? We'll check backstage /NG https://t.co/ldFdZRiNAt,,1835112.0
1835112,550374,True,Wed Oct 18 14:39:49 +0000 2017,@SpotifyCares https://t.co/8yCTisYAUj,1835111,1835113.0
1835113,SpotifyCares,False,Wed Oct 18 14:37:15 +0000 2017,@550374 Can you send us the Song Links? Just tap the three dots &gt; Share &gt; Copy Link. We'll check things out /NG,"1835112,1835114,1835115",1835116.0
1835116,550374,True,Wed Oct 18 14:33:40 +0000 2017,"@SpotifyCares Nope, no messages or indicators. Another artist made the list too. So far, it's Bon Iver, The National, and Grizzly Bear",1835113,1835117.0
1835117,SpotifyCares,False,Wed Oct 18 14:32:21 +0000 2017,"@550374 Hey Alex! Just to check, are you getting any specific error messages? If so, a screenshot can be handy /NG",1835116,1835118.0
1835118,550374,True,Wed Oct 18 13:52:08 +0000 2017,@SpotifyCares Tracks from both artists listed but not present and skipped when played through any artist radio.,1835117,1835119.0
1835119,550374,True,Wed Oct 18 13:48:00 +0000 2017,"@SpotifyCares Odd bug - can't play/queue two specific artists. Tracks available. iPhone 6 iOS 10.3.3 + Mac app. On click, all music stops",1835118,
1835138,SpotifyCares,False,Wed Oct 18 14:59:03 +0000 2017,"@550379 Hi, Discover Weekly is based on what you, and others like you, are listening to. Hopefully it’s more in tune with your tastes next week! /PB",,1835139.0
1835139,550379,True,Wed Oct 18 14:37:41 +0000 2017,Srsly @115888? 😒 https://t.co/55uA9rLoCI,1835138,
1835288,SpotifyCares,False,Wed Oct 18 15:02:57 +0000 2017,"@550405 Hey, sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /PB",,1835289.0
1835289,550405,True,Wed Oct 18 14:41:09 +0000 2017,@115888 bring back xxxtentacion’s looking for a star on spotify bitch,1835288,
1835317,SpotifyCares,False,Wed Oct 18 15:12:11 +0000 2017,"@550410 Hey Jake, help's here! Could you DM us the email address you used to reach out? We'll take a look into things /SP /SP https://t.co/ldFdZRiNAt",,1835318.0
1835318,550410,True,Wed Oct 18 14:59:38 +0000 2017,@SpotifyCares @125633 Hi I reached out through email weeks ago requesting an artist separation. Still haven't heard back. Pls help,1835317,
1835358,SpotifyCares,False,Wed Oct 18 15:05:32 +0000 2017,@550422 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /DH,,1835359.0
1835359,550422,True,Wed Oct 18 14:57:27 +0000 2017,@115888 why is my app deleting some of my downloaded songs? I don’t pay premium for this.,1835358,
1835386,SpotifyCares,False,Wed Oct 18 15:06:58 +0000 2017,"@550426 Hey Jacob, we'd love to help! Can you DM us both your accounts' usernames or email addresses? We'll see what we can do /JP https://t.co/ldFdZRiNAt",,1835387.0
1835387,550426,True,Wed Oct 18 15:00:39 +0000 2017,"@SpotifyCares I’ve already created a new free account, want to be sure I don’t get charged twice for the month. Trying to get rid of Facebook link.",1835386,1835388.0
1835388,550426,True,Wed Oct 18 15:00:12 +0000 2017,@SpotifyCares I have a Facebook linked account with Student Billing. Can you assist in switching this to a new account? (1/2),1835387,
1835511,SpotifyCares,False,Wed Oct 18 15:34:44 +0000 2017,@550454 Hi! Sorry to hear that Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /AU,,1835512.0
1835512,550454,True,Wed Oct 18 15:14:19 +0000 2017,@SpotifyCares Every month. I get terrible reception where I work. I need the downloaded versions. This is getting out of hand.,1835511,1835513.0
1835513,550454,True,Wed Oct 18 15:11:50 +0000 2017,@SpotifyCares not sure why I'm paying for a subscription so that I can save music to my phone if y'all are gonna make me redownload it,1835512,
1835529,SpotifyCares,False,Wed Oct 18 15:31:59 +0000 2017,"@550460 Thanks! Are you getting any error messages when you try to play their tracks? If so, can you send us a screenshot for us to check? /SY","1835530,1835531,1835532,1835533",1835534.0
1835530,550460,True,Wed Oct 18 15:36:56 +0000 2017,@SpotifyCares I even uninstalled and reinstalled Spotify.,1835535,1835529.0
1835535,SpotifyCares,False,Wed Oct 18 17:35:14 +0000 2017,@550460 Thanks for trying them out. Does giving your phone a quick restart make any difference? /SY,1835536,1835530.0
1835536,550460,True,Wed Oct 18 17:38:48 +0000 2017,@SpotifyCares I even tried that.,1835537,1835535.0
1835537,SpotifyCares,False,Wed Oct 18 17:41:24 +0000 2017,"@550460 Are you getting this issue only on 3G/4G, WiFi, or both? /SY","1835538,1835539",1835536.0
1835538,550460,True,Wed Oct 18 17:43:06 +0000 2017,"@SpotifyCares I can't tell whether it's a ZTE, Google, MetroPCS, or Spotify issue.",,1835537.0
1835539,550460,True,Wed Oct 18 17:41:47 +0000 2017,@SpotifyCares Both,1835540,1835537.0
1835540,SpotifyCares,False,Wed Oct 18 17:44:02 +0000 2017,@550460 Could you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt,,1835539.0
1835531,550460,True,Wed Oct 18 15:35:45 +0000 2017,@SpotifyCares It runs Android 7.1.1,,1835529.0
1835532,550460,True,Wed Oct 18 15:35:15 +0000 2017,"@SpotifyCares I talked to @261409 about it and I wiped my partition cache, but the issues persist.",,1835529.0
1835533,550460,True,Wed Oct 18 15:34:07 +0000 2017,"@SpotifyCares No, they just won't play when I touch them. They play fine on my desktop app. Just the phone has issues.",,1835529.0
1835534,550460,True,Wed Oct 18 14:35:18 +0000 2017,@SpotifyCares https://t.co/pPseUUQ00P for instance and I'm in the USA.,1835529,1835541.0
1835541,SpotifyCares,False,Wed Oct 18 14:33:24 +0000 2017,"@550460 Hey George, can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. Also, what country is your account set to? /SY",1835534,1835542.0
1835542,550460,True,Wed Oct 18 13:51:54 +0000 2017,@SpotifyCares Songs by Prince and Robin Thicke won't play on my @261409 Blade Z Max.,1835541,
1179893,SpotifyCares,False,Mon Oct 23 07:01:05 +0000 2017,"@397484 Thanks! Can you let us know if logging out and back in to the app makes any difference? Also, does restarting your device help? /CH",,1179892.0
1835030,550355,True,Wed Oct 18 14:46:56 +0000 2017,@SpotifyCares youๆๆๆๆๆ read dm ka,,1835029.0
1835031,550355,True,Wed Oct 18 14:46:13 +0000 2017,@SpotifyCares พิมรัยมายาวปัยไม่อ่านว่อย,,1835029.0
1835114,550374,True,Wed Oct 18 14:39:10 +0000 2017,@SpotifyCares https://t.co/mK6b5hraSC,,1835113.0
1835115,550374,True,Wed Oct 18 14:38:27 +0000 2017,"@SpotifyCares Also applied to downloaded songs. Here are a few examples, but it's each artist's entire catalog. https://t.co/zKOtrQLDCR",,1835113.0
1966261,SpotifyCares,False,Tue Oct 31 11:22:00 +0000 2017,@582754 Hey Sean! Could you DM us the email address connected to your Spotify account? We'll see what we can suggest /L https://t.co/ldFdZRiNAt,,1966262.0
1966262,582754,True,Mon Oct 30 22:32:26 +0000 2017,@125633 I've just signed up and after a couple of hours I started getting 401 unauthorised errors. Can't log in now. :-/,1966261,
1966371,SpotifyCares,False,Wed Oct 18 17:21:54 +0000 2017,@582772 Thanks! We've just sent a DM back your way. Let's carry on chatting there /TR,,1966372.0
1966372,582772,True,Wed Oct 18 16:56:26 +0000 2017,@SpotifyCares Sent.,1966371,1966373.0
1966373,SpotifyCares,False,Wed Oct 18 16:47:55 +0000 2017,"@582772 Hey Trevor! Don’t worry, we can help. What’s happening exactly? Can you DM us your account's username and email address? /TR https://t.co/ldFdZRiNAt",1966372,1966374.0
1966374,582772,True,Wed Oct 18 16:16:35 +0000 2017,"@SpotifyCares k, I’ve been loyal for years but I’m thinking of switching to Apple Music if my account isn’t fixed.",1966373,
1966375,SpotifyCares,False,Wed Oct 18 17:20:19 +0000 2017,@582773 Hi Drew! We've sent a reply to your DM. Let's carry on chatting there 🙂 /LP,,1966376.0
1966376,582773,True,Wed Oct 18 16:38:23 +0000 2017,@SpotifyCares I bought Premium like 30 mins ago and but don't have premium features on phone or PC. Logging in w/ facebook,1966375,
1966377,SpotifyCares,False,Wed Oct 18 17:19:42 +0000 2017,"@582774 You're welcome and thanks for the kind words! By the way, you might've missed our DM. Check out your messages /JP",,1966378.0
1966378,582774,True,Wed Oct 18 17:11:29 +0000 2017,Thank you so much @SpotifyCares you guys go above and beyond!,1966377,
1966540,SpotifyCares,False,Tue Oct 31 12:07:20 +0000 2017,@327557 Hi Chloe! Help's here. Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,,1966541.0
1966541,327557,True,Tue Oct 31 10:02:00 +0000 2017,@SpotifyCares I keep getting emails saying welcome to spotify Premium even though I already have premium? 🤔,1966540,
1966643,SpotifyCares,False,Tue Oct 31 12:18:28 +0000 2017,@582822 Hey Thomas! Your Discover Weekly should improve as it gets to know you. Keep adding your favorite tracks to Your Library/playlists 🙂 /AY,,1966644.0
1966644,582822,True,Tue Oct 31 10:26:05 +0000 2017,Hey @115888 what have I ever done to you that makes you put Nickleback in my discover weekly playlist?!,1966643,
1966670,SpotifyCares,False,Tue Oct 31 12:22:11 +0000 2017,@582827 Hey! What operating system &amp; Spotify version are you on? It'd be great if you could send us a screenshot of what you can see on your end /AY,1966671,1966672.0
1966671,582827,True,Wed Nov 01 05:57:58 +0000 2017,"@SpotifyCares Hello guys, thanks for the response. I cleared everything, and reinstalled. Looks good now. I'm on Windows 10 with ver 1.0.65.320 (truncated)",1966673,1966670.0
1966673,SpotifyCares,False,Wed Nov 01 05:59:38 +0000 2017,"@582827 You're welcome! We're happy to hear everything's sorted out. If you need anything else, just give us a shout. https://t.co/m4HWSbgHVZ 🙂 /KC",,1966671.0
1966672,582827,True,Tue Oct 31 10:37:54 +0000 2017,"Seems like the latest Spotify desktop update is missing a repeat button! Bit weird. Anyone experiencing this as well?

cc. @SpotifyCares",1966670,
1442068,454587,True,Thu Nov 02 10:53:27 +0000 2017,@SpotifyCares It's an xperia xz running android 7.1.1 and my spotify version is 8.4.25.771 armV7,,1442067.0
262267,SpotifyCares,False,Thu Oct 05 22:13:18 +0000 2017,"@178472 1: Hey Jared, help's here! Can you DM us a screenshot of how the charge appears on your company's billing statement along with...",,262266.0
2490944,SpotifyCares,False,Wed Nov 15 17:41:20 +0000 2017,@711223 We've just sent a DM your way. Let's carry on chatting there 🙂 /CG,,2490945.0
2490945,711223,True,Wed Nov 15 17:17:27 +0000 2017,"@SpotifyCares I upgraded my phone, and my saved library won't appear on my new phone. Yes I am logged into the right account",2490944,
2490946,SpotifyCares,False,Wed Nov 15 17:41:18 +0000 2017,"@711224 Hey Gera, help's here! Could you send us a DM with your account's email address or username, along with that of your wife's? We'll take a look backstage /CO https://t.co/ldFdZRiNAt",,2490947.0
2490947,711224,True,Wed Nov 15 17:24:36 +0000 2017,Dear @115888 It is beyond stupid that I cannot change or even see the address I registered on my account; My wife can't log to the family package! She obviously lives with me! I'm changing to @1122 you fucking assholes!,2490946,
2490948,SpotifyCares,False,Wed Nov 15 17:38:35 +0000 2017,"@711225 It should take you to the Upside Down 😉 Make sure it's enabled in your app's Settings tab, and see which Stranger Things character matches your music taste: https://t.co/OjXSqZHtPg /RR",,2490949.0
2490949,711225,True,Wed Nov 15 16:58:46 +0000 2017,@115888 What is the stranger things - mode supposed to do?,2490948,
2490950,SpotifyCares,False,Wed Nov 15 17:38:28 +0000 2017,"@711226 Hey Chris! Are you not seeing Jazz under Genres and Moods? If so, can you tell us the country that your account is set to? We'll look into this /SY",2490951,2490952.0
2490951,711226,True,Wed Nov 15 19:19:47 +0000 2017,"@SpotifyCares Hi Spotify, I'm in the great U S of A. 

Here's the link: https://t.co/keVTwxMyNt

What do you think?",2490953,2490950.0
2490953,SpotifyCares,False,Wed Nov 15 19:35:20 +0000 2017,@711226 Thanks for letting us know. Can you try out this link: https://t.co/4cdqT70Q37? Let us know if you're able to see the Jazz selections there /QI,2490954,2490951.0
2490954,711226,True,Wed Nov 15 19:40:50 +0000 2017,"@SpotifyCares That does work. However, still no sexy sax icon in Genres &amp; Moods...",2490955,2490953.0
2490955,SpotifyCares,False,Wed Nov 15 20:05:30 +0000 2017,@711226 Got it. Can you try using an incognito window and checking if the Jazz genre is there? Keep us posted /QI,,2490954.0
2490952,711226,True,Wed Nov 15 17:27:36 +0000 2017,"@115888 you didn't think we'd notice you took Jazz off as a genre? No can do, must put it back. Thank you.",2490950,
2490956,SpotifyCares,False,Wed Nov 15 17:38:17 +0000 2017,@711227 Hey Mick! Our Curation team are independent so there's no formal submission process. Check out https://t.co/6BMOmfiZvQ to help you gain visibility /JP,2490957,2490958.0
2490957,711227,True,Wed Nov 15 23:07:54 +0000 2017,@SpotifyCares Thanks! I'll do that!,2490959,2490956.0
2490959,SpotifyCares,False,Wed Nov 15 23:14:43 +0000 2017,@711227 You're welcome! Stay groovy /KL,,2490957.0
2490958,711227,True,Wed Nov 15 17:27:16 +0000 2017,How do I get on a @115888 playlist?,2490956,
2752810,SpotifyCares,False,Tue Nov 21 01:25:10 +0000 2017,@770618 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,,2752811.0
2752811,770618,True,Tue Nov 21 01:20:41 +0000 2017,@115888 are you down? Can’t log in..,2752810,
2752812,SpotifyCares,False,Tue Nov 21 01:24:21 +0000 2017,@770619 Hey Abby! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,,2752813.0
2752813,770619,True,Tue Nov 21 01:19:16 +0000 2017,"@SpotifyCares My Spotify account on the phone app has now turned to a free account, when I have a premium? As well, I am unable to log onto my account on my desktop device? I do not know what has cause me to be logged out and suddenly changed to a free account",2752812,
2752814,SpotifyCares,False,Tue Nov 21 01:24:19 +0000 2017,@770620 Hey there! The cavalry's here. Can you DM us your account's email address? We'll see what we can suggest /KB https://t.co/ldFdZRiNAt,,2752815.0
2752815,770620,True,Tue Nov 21 01:17:55 +0000 2017,"@115888 , can you please fix your shuffle? 400+ songs in a playlist and it plays the same 50 songs any time I press shuffle. There's variety in a playlist for a reason lmfao",2752814,
2752816,SpotifyCares,False,Tue Nov 21 01:19:26 +0000 2017,@770621 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,,2752817.0
2752817,770621,True,Tue Nov 21 01:12:58 +0000 2017,@115888 I just bought 3 months of spotify premium for $0.99 and cleared my cache and it says I have a free account...,2752816,
2752818,SpotifyCares,False,Tue Nov 21 01:19:25 +0000 2017,@770622 Hey there! This sounds like a great idea. You can show your support for this here: https://t.co/7qXM7TUxUt /CE,,2752819.0
2752819,770622,True,Tue Nov 21 01:13:14 +0000 2017,@115888 you should add a functionality: sort tracks by bpm. #asap,2752818,
2752820,SpotifyCares,False,Tue Nov 21 01:12:23 +0000 2017,"@770623 Hey Dave, help's here! Can you let us know what devices, operating systems, and Spotify versions you're using? We'll see what we can suggest /CH",2752821,2752822.0
2752821,770623,True,Tue Nov 21 01:24:59 +0000 2017,"@SpotifyCares My phone is a Huawei Y538 running Android 5.1.1, and Spotify version 8.4.28.875 armV7.  Won't have the tablet info until I get home.","2752823,2752824,2752825",2752820.0
2752823,SpotifyCares,False,Tue Nov 21 02:09:58 +0000 2017,@770623 Thanks for the info! Can you tell us if you have any pending Android updates? /CH,2752826,2752821.0
2752826,770623,True,Tue Nov 21 03:59:49 +0000 2017,@SpotifyCares No pending updates.,2752827,2752823.0
2752827,SpotifyCares,False,Tue Nov 21 04:33:19 +0000 2017,@770623 Hmm. could you let us know how much available memory there is on your device (internal and on an SD card if applicable)? /CH,"2752828,2752829",2752826.0
2752828,770623,True,Tue Nov 21 04:42:22 +0000 2017,@SpotifyCares Phone has 3.82 GB with 721MB free.,2752830,2752827.0
2752830,SpotifyCares,False,Tue Nov 21 04:47:10 +0000 2017,@770623 Alright! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt,,2752828.0
2752829,770623,True,Tue Nov 21 04:37:59 +0000 2017,@SpotifyCares Here's the info on my tablet: Acer B3-A30 running Android 6.0 with 53  GB of internal space using 8.33 GB.  Will get phone info in a moment.,,2752827.0
2752824,SpotifyCares,False,Wed Nov 22 01:37:19 +0000 2017,@770623 That's odd. Let's check for something else. Do you have an SD card loaded on your phone? /JU,2752831,2752821.0
2752831,770623,True,Wed Nov 22 01:39:28 +0000 2017,@SpotifyCares No SD card.,,2752824.0
2752825,SpotifyCares,False,Wed Nov 22 03:24:39 +0000 2017,@770623 Can you send us a DM with the screenshot of the Spotify app's memory usage as it appears on your device? We'll be waiting on the other side and let's continue chatting there /CH https://t.co/ldFdZRiNAt,,2752821.0
2752822,770623,True,Tue Nov 21 01:10:07 +0000 2017,"@SpotifyCares Whenever I use your app, the amount of memory it takes up grows exponentially.  It starts at about 195 MB, after a half hour it's up to about 400 MB.  It does this on both my phone and tablet.","2752820,2752832",
2752833,SpotifyCares,False,Tue Nov 21 01:10:49 +0000 2017,@770624 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,,2752834.0
2752834,770624,True,Tue Nov 21 01:08:15 +0000 2017,"@SpotifyCares I have been logged out of my account when I tried to reset my password, it said “CSRF token is invalid”. Help. https://t.co/etKjM55L5C",2752833,
2752835,SpotifyCares,False,Tue Nov 21 01:10:30 +0000 2017,"@770625 Hey there! Can you DM us your account's email address or username, as well as that of the account you've wrongly subscribed to Premium? We'll take a look backstage /AR https://t.co/ldFdZRiNAt",,2752836.0
2752836,770625,True,Tue Nov 21 01:07:20 +0000 2017,@SpotifyCares I was logged into the wrong account on google when I bough premium. Is there anyway I can get my money back for that acc or switch the premium to another account ??,2752835,
2752837,SpotifyCares,False,Tue Nov 21 01:03:51 +0000 2017,"@770626 Hey there! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: https://t.co/3h0TnPFdBC /AR",,2752838.0
2752838,770626,True,Tue Nov 21 00:57:22 +0000 2017,"I don’t have iTunes,I can’t wait no more to listen to Reputation and I refuse to listen to it illegally,so, @115888 you know what to do....",2752837,
2752839,SpotifyCares,False,Tue Nov 21 01:03:49 +0000 2017,"@770627 Hey there! Can you tell us what device, operating system, and Spotify version you're using? We'll check things out /CH",2752840,2752841.0
2752840,770627,True,Tue Nov 21 01:09:25 +0000 2017,"@SpotifyCares Holy shit didn't expect a response. 
Running Windows 10 with Spotify Ver 1.0.67.582.g19436fa3",2752842,2752839.0
2752842,SpotifyCares,False,Tue Nov 21 01:41:51 +0000 2017,@770627 Thanks for the info! Can you send us a screenshot showing how your app completely looks like with the bar showing at the bottom part of the screen? We'll take a closer look /CH,2752843,2752840.0
2752843,770627,True,Tue Nov 21 01:43:17 +0000 2017,@SpotifyCares Here ya go https://t.co/fMI55xeEf1,2752844,2752842.0
2752844,SpotifyCares,False,Tue Nov 21 02:01:41 +0000 2017,"@770627 Got it! Could you reinstall the app by following the steps here: https://t.co/grEcQYYFVS? Then, resync your tunes. Let us know how everything plays out /CH",,2752843.0
2752841,770627,True,Tue Nov 21 00:57:03 +0000 2017,How did that get past the development stage? @115888 https://t.co/sSAiPVZLK9,2752839,
2752845,SpotifyCares,False,Tue Nov 21 01:03:16 +0000 2017,@770628 Hey there! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt,,2752846.0
2752846,770628,True,Tue Nov 21 00:58:07 +0000 2017,"Hey @115888 been trying to update payment info for 2 days and nothing happens but a locked up spinning progress bar. I can't wait to lose all my songs through no fault of mine. I've tried website,apps...everything.",2752845,
2752847,SpotifyCares,False,Tue Nov 21 01:01:02 +0000 2017,"@770629 Hey there! Don't worry, we're here to help. Can you let us know more on the playlists you're referring to? We'll see what we can suggest /MT",,2752848.0
2752848,770629,True,Tue Nov 21 00:58:12 +0000 2017,@SpotifyCares I've been listening to spotify for like 8 days and none of the songs so far are by women. Who makes these playlists?!,2752847,
2752850,SpotifyCares,False,Tue Nov 21 00:58:47 +0000 2017,"@770631 Hi there. We’d love to have all of JoJo's music available, but we have some info about content here: https://t.co/0i8GpimuDa /JU",,2752851.0
2752851,770631,True,Tue Nov 21 00:52:19 +0000 2017,@115888 why do you guys not have Leave by JoJo,2752850,
2883727,SpotifyCares,False,Tue Nov 28 10:48:39 +0000 2017,"@799989 Hi! We've sent a DM your way. If you could check your inbox, that'd be great /AY",,2883728.0
2883728,799989,True,Tue Nov 28 08:13:56 +0000 2017,"@SpotifyCares 
I want to know if you guys charge for the month past or coming month ??? Please answer me!!",2883727,
2883729,SpotifyCares,False,Tue Nov 28 10:38:22 +0000 2017,"@799990 Hey Alfredo, help's here. Can you send us your account's email address or username via DM? We'll take a look /AY https://t.co/ldFdZRiNAt",,2883730.0
2883730,799990,True,Tue Nov 28 08:35:19 +0000 2017,"@115888  so shitty that I can’t get into my account, the reset link won’t send to my email. 😒",2883729,
2883731,SpotifyCares,False,Tue Nov 28 10:33:01 +0000 2017,"@799991 Hey Rahadian! We have Indonesian support via email at https://t.co/ZgU70TbP8M, but if you'd like, we can help out in English via Twitter. Just send us a DM with your account's email address or username so we can check things out /AY https://t.co/ldFdZRiNAt",,2883732.0
